codigo_icfes,nombre_institucion,municipio,año,eval,lec,mat,soc,cie,ing,d_st,prom,global,pos
063438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,BOGOTÁ D.C.,2021,67,69.0,73.0,66.0,67.0,85.0,6.8,70.0,350.0,131
063438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,BOGOTÁ D.C.,2022,61,72.0,74.0,69.0,69.0,85.0,7.6,72.1,360.5,60
063438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,BOGOTÁ D.C.,2023,60,70.0,74.0,68.0,68.0,85.0,7.2,71.2,356.0,94
063438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,BOGOTÁ D.C.,2024,58,69.0,74.0,68.0,68.0,85.0,7.4,70.9,354.5,120
063438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,BOGOTÁ D.C.,2025,59,70.0,73.0,67.0,67.0,85.0,7.0,70.5,352.5,169
056416,LICEO HYPATIA,BOGOTÁ D.C.,2020,33,65.0,71.0,65.0,66.0,68.0,6.8,66.8,334.0,279
056416,LICEO HYPATIA,BOGOTÁ D.C.,2021,27,68.0,70.0,66.0,66.0,75.0,8.0,68.1,340.5,232
056416,LICEO HYPATIA,BOGOTÁ D.C.,2022,31,68.0,71.0,65.0,65.0,74.0,5.6,67.8,339.0,280
056416,LICEO HYPATIA,BOGOTÁ D.C.,2023,21,67.0,70.0,66.0,67.0,74.0,6.6,68.0,340.0,284
056416,LICEO HYPATIA,BOGOTÁ D.C.,2024,21,70.0,76.0,68.0,70.0,78.0,7.8,71.5,357.5,97
056416,LICEO HYPATIA,BOGOTÁ D.C.,2025,26,69.0,72.0,65.0,67.0,74.0,7.2,68.7,343.5,316
046573,LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA),BOGOTÁ D.C.,2020,32,66.0,67.0,67.0,63.0,64.0,7.0,65.6,328.0,354
046573,LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA),BOGOTÁ D.C.,2021,37,67.0,66.0,64.0,63.0,70.0,8.4,65.4,327.0,386
046573,LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA),BOGOTÁ D.C.,2022,19,66.0,65.0,64.0,62.0,69.0,7.0,64.6,323.0,513
046573,LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA),BOGOTÁ D.C.,2023,34,65.0,64.0,64.0,63.0,70.0,7.8,64.5,322.5,618
046573,LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA),BOGOTÁ D.C.,2024,35,68.0,65.0,66.0,63.0,69.0,8.2,65.8,329.0,518
046573,LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA),BOGOTÁ D.C.,2025,31,68.0,68.0,67.0,67.0,70.0,7.2,67.7,338.5,410
062919,COL BILING NUEVA ALEJANDRIA,BOGOTÁ D.C.,2020,18,68.0,75.0,72.0,68.0,76.0,7.0,71.2,356.0,71
062919,COL BILING NUEVA ALEJANDRIA,BOGOTÁ D.C.,2021,14,66.0,71.0,67.0,65.0,76.0,5.6,67.9,339.5,246
062919,COL BILING NUEVA ALEJANDRIA,BOGOTÁ D.C.,2022,16,70.0,75.0,69.0,67.0,81.0,6.8,71.1,355.5,96
062919,COL BILING NUEVA ALEJANDRIA,BOGOTÁ D.C.,2023,19,69.0,71.0,68.0,66.0,79.0,10.2,69.3,346.5,204
062919,COL BILING NUEVA ALEJANDRIA,BOGOTÁ D.C.,2024,18,69.0,76.0,68.0,66.0,76.0,7.8,70.2,351.0,164
062919,COL BILING NUEVA ALEJANDRIA,BOGOTÁ D.C.,2025,19,67.0,70.0,65.0,67.0,77.0,7.6,68.0,340.0,375
601013,COLEGIO INTERNACIONAL CAMINO A LA CIMA,BOGOTÁ D.C.,2020,15,63.0,68.0,65.0,62.0,68.0,7.6,64.8,324.0,403
601013,COLEGIO INTERNACIONAL CAMINO A LA CIMA,BOGOTÁ D.C.,2021,21,66.0,67.0,62.0,63.0,76.0,6.8,65.4,327.0,386
601013,COLEGIO INTERNACIONAL CAMINO A LA CIMA,BOGOTÁ D.C.,2022,18,69.0,71.0,64.0,67.0,76.0,5.6,68.4,342.0,247
601013,COLEGIO INTERNACIONAL CAMINO A LA CIMA,BOGOTÁ D.C.,2023,20,71.0,70.0,68.0,68.0,80.0,7.4,70.1,350.5,152
601013,COLEGIO INTERNACIONAL CAMINO A LA CIMA,BOGOTÁ D.C.,2024,22,66.0,72.0,65.0,66.0,79.0,8.6,68.2,341.0,298
601013,COLEGIO INTERNACIONAL CAMINO A LA CIMA,BOGOTÁ D.C.,2025,13,72.0,74.0,67.0,67.0,81.0,8.4,70.8,354.0,151
025411,GIMNASIO DE LOS CERROS,BOGOTÁ D.C.,2020,38,71.0,74.0,69.0,68.0,85.0,9.2,71.6,358.0,61
025411,GIMNASIO DE LOS CERROS,BOGOTÁ D.C.,2021,45,70.0,75.0,68.0,68.0,83.0,10.2,71.2,356.0,85
025411,GIMNASIO DE LOS CERROS,BOGOTÁ D.C.,2022,35,69.0,71.0,67.0,66.0,81.0,7.2,69.2,346.0,187
025411,GIMNASIO DE LOS CERROS,BOGOTÁ D.C.,2023,45,69.0,71.0,64.0,66.0,84.0,8.6,68.8,344.0,227
025411,GIMNASIO DE LOS CERROS,BOGOTÁ D.C.,2024,37,70.0,75.0,68.0,69.0,83.0,7.8,71.5,357.5,97
025411,GIMNASIO DE LOS CERROS,BOGOTÁ D.C.,2025,41,68.0,74.0,67.0,67.0,82.0,6.6,70.0,350.0,205
032730,COL DE LA SALLE,BOGOTÁ D.C.,2020,105,63.0,66.0,63.0,63.0,69.0,8.6,64.2,321.0,456
032730,COL DE LA SALLE,BOGOTÁ D.C.,2021,121,65.0,67.0,63.0,64.0,75.0,9.2,65.5,327.5,386
032730,COL DE LA SALLE,BOGOTÁ D.C.,2022,92,66.0,66.0,63.0,63.0,74.0,8.0,65.2,326.0,477
032730,COL DE LA SALLE,BOGOTÁ D.C.,2023,68,66.0,66.0,62.0,63.0,75.0,8.4,65.1,325.5,557
032730,COL DE LA SALLE,BOGOTÁ D.C.,2024,78,65.0,68.0,63.0,66.0,74.0,10.0,66.2,331.0,488
032730,COL DE LA SALLE,BOGOTÁ D.C.,2025,51,67.0,69.0,64.0,66.0,77.0,8.0,67.3,336.5,445
156232,COLEGIO CALASANZ,BOGOTÁ D.C.,2020,75,65.0,69.0,67.0,65.0,72.0,8.4,66.9,334.5,279
156232,COLEGIO CALASANZ,BOGOTÁ D.C.,2021,97,69.0,72.0,67.0,66.0,79.0,10.2,69.3,346.5,175
156232,COLEGIO CALASANZ,BOGOTÁ D.C.,2022,76,68.0,72.0,65.0,66.0,76.0,8.0,68.4,342.0,247
156232,COLEGIO CALASANZ,BOGOTÁ D.C.,2023,87,68.0,69.0,64.0,64.0,78.0,7.6,67.2,336.0,347
156232,COLEGIO CALASANZ,BOGOTÁ D.C.,2024,77,70.0,72.0,66.0,66.0,79.0,8.4,69.3,346.5,227
156232,COLEGIO CALASANZ,BOGOTÁ D.C.,2025,66,69.0,70.0,65.0,66.0,76.0,7.8,68.2,341.0,361
123091,COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,BOGOTÁ D.C.,2020,52,61.0,62.0,62.0,59.0,68.0,8.6,61.5,307.5,760
123091,COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,BOGOTÁ D.C.,2021,67,62.0,60.0,59.0,59.0,73.0,7.4,61.0,305.0,837
123091,COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,BOGOTÁ D.C.,2022,81,65.0,64.0,60.0,62.0,75.0,8.6,63.7,318.5,629
123091,COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,BOGOTÁ D.C.,2023,85,65.0,67.0,63.0,64.0,78.0,8.0,65.8,329.0,466
123091,COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,BOGOTÁ D.C.,2024,76,65.0,67.0,62.0,63.0,78.0,7.6,65.3,326.5,576
123091,COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL,BOGOTÁ D.C.,2025,74,68.0,69.0,63.0,66.0,79.0,7.8,67.5,337.5,426
143537,GIMN NUEVO MODELIA,BOGOTÁ D.C.,2020,37,67.0,67.0,66.0,66.0,71.0,7.0,66.8,334.0,279
143537,GIMN NUEVO MODELIA,BOGOTÁ D.C.,2021,35,68.0,71.0,66.0,67.0,79.0,6.8,68.8,344.0,192
143537,GIMN NUEVO MODELIA,BOGOTÁ D.C.,2022,29,69.0,72.0,65.0,65.0,73.0,9.0,68.2,341.0,262
143537,GIMN NUEVO MODELIA,BOGOTÁ D.C.,2023,38,72.0,71.0,66.0,67.0,78.0,7.6,69.7,348.5,180
143537,GIMN NUEVO MODELIA,BOGOTÁ D.C.,2024,63,67.0,72.0,64.0,67.0,76.0,8.0,68.2,341.0,298
143537,GIMN NUEVO MODELIA,BOGOTÁ D.C.,2025,51,68.0,71.0,65.0,66.0,78.0,7.2,68.3,341.5,361
059444,COLEGIO MONSERRATE,BOGOTÁ D.C.,2020,17,61.0,59.0,58.0,54.0,60.0,10.2,58.2,291.0,1247
059444,COLEGIO MONSERRATE,BOGOTÁ D.C.,2021,18,53.0,50.0,48.0,48.0,54.0,9.4,50.1,250.5,4448
059444,COLEGIO MONSERRATE,BOGOTÁ D.C.,2022,20,59.0,55.0,53.0,53.0,59.0,8.8,55.3,276.5,2495
059444,COLEGIO MONSERRATE,BOGOTÁ D.C.,2023,13,55.0,52.0,50.0,53.0,58.0,8.8,52.9,264.5,3891
059444,COLEGIO MONSERRATE,BOGOTÁ D.C.,2024,4,65.0,59.0,56.0,54.0,64.0,15.2,58.9,294.5,1724
059444,COLEGIO MONSERRATE,BOGOTÁ D.C.,2025,5,72.0,65.0,68.0,66.0,77.0,5.4,68.5,342.5,342
059659,LICEO CATOLICO CAMPESTRE,BOGOTÁ D.C.,2020,15,62.0,67.0,64.0,65.0,69.0,8.8,64.8,324.0,403
059659,LICEO CATOLICO CAMPESTRE,BOGOTÁ D.C.,2021,11,64.0,68.0,64.0,61.0,75.0,6.4,65.1,325.5,421
059659,LICEO CATOLICO CAMPESTRE,BOGOTÁ D.C.,2022,20,68.0,66.0,63.0,63.0,79.0,7.2,66.1,330.5,411
059659,LICEO CATOLICO CAMPESTRE,BOGOTÁ D.C.,2023,13,64.0,65.0,63.0,59.0,75.0,10.0,63.7,318.5,687
059659,LICEO CATOLICO CAMPESTRE,BOGOTÁ D.C.,2024,9,66.0,67.0,62.0,64.0,78.0,7.2,65.8,329.0,518
059659,LICEO CATOLICO CAMPESTRE,BOGOTÁ D.C.,2025,14,68.0,68.0,65.0,66.0,76.0,9.4,67.5,337.5,426
760066,COLEGIO MONTEHELENA BILINGÜE - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,15,60.0,59.0,58.0,56.0,63.0,6.4,58.6,293.0,1521
760066,COLEGIO MONTEHELENA BILINGÜE - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,10,69.0,65.0,64.0,65.0,75.0,7.6,66.5,332.5,419
760066,COLEGIO MONTEHELENA BILINGÜE - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,18,66.0,67.0,64.0,63.0,73.0,6.4,65.6,328.0,540
760066,COLEGIO MONTEHELENA BILINGÜE - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,17,68.0,68.0,64.0,66.0,79.0,8.0,67.5,337.5,426
023846,LIC HNO MIGUEL LA SALLE,BOGOTÁ D.C.,2020,138,62.0,64.0,63.0,62.0,64.0,8.6,62.8,314.0,599
023846,LIC HNO MIGUEL LA SALLE,BOGOTÁ D.C.,2021,131,64.0,65.0,62.0,61.0,70.0,8.8,63.5,317.5,561
023846,LIC HNO MIGUEL LA SALLE,BOGOTÁ D.C.,2022,114,64.0,65.0,61.0,61.0,72.0,7.6,63.5,317.5,654
023846,LIC HNO MIGUEL LA SALLE,BOGOTÁ D.C.,2023,101,66.0,66.0,63.0,63.0,73.0,8.8,65.2,326.0,529
023846,LIC HNO MIGUEL LA SALLE,BOGOTÁ D.C.,2024,93,65.0,69.0,63.0,63.0,73.0,7.6,65.6,328.0,540
023846,LIC HNO MIGUEL LA SALLE,BOGOTÁ D.C.,2025,109,67.0,69.0,62.0,66.0,74.0,9.0,66.6,333.0,494
021345,COL HISPANOAMERICANO CONDE ANSUREZ,BOGOTÁ D.C.,2020,47,64.0,65.0,65.0,64.0,75.0,8.8,65.3,326.5,380
021345,COL HISPANOAMERICANO CONDE ANSUREZ,BOGOTÁ D.C.,2021,47,68.0,66.0,64.0,65.0,79.0,7.4,66.8,334.0,293
021345,COL HISPANOAMERICANO CONDE ANSUREZ,BOGOTÁ D.C.,2022,52,68.0,65.0,65.0,64.0,81.0,8.0,66.7,333.5,370
021345,COL HISPANOAMERICANO CONDE ANSUREZ,BOGOTÁ D.C.,2023,39,70.0,69.0,66.0,66.0,81.0,8.6,68.8,344.0,227
021345,COL HISPANOAMERICANO CONDE ANSUREZ,BOGOTÁ D.C.,2024,49,70.0,69.0,66.0,66.0,82.0,7.2,68.8,344.0,256
021345,COL HISPANOAMERICANO CONDE ANSUREZ,BOGOTÁ D.C.,2025,52,69.0,69.0,67.0,66.0,81.0,7.6,68.8,344.0,299
076711,COLEGIO RICHARD WAGNER,BOGOTÁ D.C.,2020,5,58.0,56.0,54.0,57.0,59.0,7.4,56.5,282.5,1644
076711,COLEGIO RICHARD WAGNER,BOGOTÁ D.C.,2021,3,54.0,48.0,46.0,50.0,67.0,8.2,50.8,254.0,3928
076711,COLEGIO RICHARD WAGNER,BOGOTÁ D.C.,2023,4,61.0,58.0,51.0,52.0,67.0,11.0,56.4,282.0,2275
076711,COLEGIO RICHARD WAGNER,BOGOTÁ D.C.,2025,3,68.0,68.0,69.0,66.0,78.0,7.4,68.5,342.5,342
085605,COLEGIO EVERGREEN,BOGOTÁ D.C.,2020,30,64.0,69.0,64.0,64.0,75.0,6.8,66.0,330.0,321
085605,COLEGIO EVERGREEN,BOGOTÁ D.C.,2021,19,66.0,65.0,60.0,62.0,82.0,9.4,64.7,323.5,452
085605,COLEGIO EVERGREEN,BOGOTÁ D.C.,2022,11,69.0,69.0,64.0,67.0,81.0,6.4,68.3,341.5,262
085605,COLEGIO EVERGREEN,BOGOTÁ D.C.,2023,20,68.0,68.0,66.0,66.0,81.0,7.6,68.1,340.5,284
085605,COLEGIO EVERGREEN,BOGOTÁ D.C.,2024,20,70.0,70.0,69.0,67.0,85.0,8.0,70.2,351.0,164
085605,COLEGIO EVERGREEN,BOGOTÁ D.C.,2025,14,68.0,72.0,68.0,66.0,85.0,7.8,69.8,349.0,215
102632,COL AGUSTINIANO CIUDAD SALITRE,BOGOTÁ D.C.,2020,199,65.0,68.0,65.0,63.0,73.0,8.8,65.8,329.0,335
102632,COL AGUSTINIANO CIUDAD SALITRE,BOGOTÁ D.C.,2021,223,69.0,69.0,67.0,65.0,79.0,7.8,68.4,342.0,210
102632,COL AGUSTINIANO CIUDAD SALITRE,BOGOTÁ D.C.,2022,204,68.0,68.0,64.0,64.0,78.0,7.8,66.9,334.5,351
102632,COL AGUSTINIANO CIUDAD SALITRE,BOGOTÁ D.C.,2023,187,67.0,69.0,62.0,64.0,79.0,8.6,66.5,332.5,419
102632,COL AGUSTINIANO CIUDAD SALITRE,BOGOTÁ D.C.,2024,164,66.0,70.0,63.0,65.0,78.0,8.8,66.9,334.5,427
102632,COL AGUSTINIANO CIUDAD SALITRE,BOGOTÁ D.C.,2025,148,68.0,69.0,64.0,66.0,76.0,7.6,67.5,337.5,426
019752,COL AGUSTINIANO NORTE,BOGOTÁ D.C.,2020,208,62.0,67.0,64.0,62.0,66.0,8.8,63.9,319.5,496
019752,COL AGUSTINIANO NORTE,BOGOTÁ D.C.,2021,187,66.0,69.0,64.0,64.0,75.0,8.6,66.5,332.5,320
019752,COL AGUSTINIANO NORTE,BOGOTÁ D.C.,2022,209,66.0,68.0,62.0,64.0,72.0,8.4,65.5,327.5,463
019752,COL AGUSTINIANO NORTE,BOGOTÁ D.C.,2023,214,66.0,68.0,63.0,64.0,72.0,8.6,65.8,329.0,466
019752,COL AGUSTINIANO NORTE,BOGOTÁ D.C.,2024,183,65.0,69.0,62.0,64.0,73.0,8.6,65.6,328.0,540
019752,COL AGUSTINIANO NORTE,BOGOTÁ D.C.,2025,132,67.0,69.0,64.0,66.0,75.0,8.8,67.2,336.0,445
085654,GIMNASIO CAMPESTRE BETH-SHALOM,BOGOTÁ D.C.,2020,43,66.0,67.0,67.0,62.0,71.0,7.6,65.9,329.5,335
085654,GIMNASIO CAMPESTRE BETH-SHALOM,BOGOTÁ D.C.,2021,49,68.0,68.0,65.0,64.0,78.0,7.6,67.2,336.0,279
085654,GIMNASIO CAMPESTRE BETH-SHALOM,BOGOTÁ D.C.,2022,43,69.0,66.0,64.0,65.0,79.0,7.2,67.0,335.0,335
085654,GIMNASIO CAMPESTRE BETH-SHALOM,BOGOTÁ D.C.,2023,39,68.0,67.0,65.0,65.0,78.0,7.6,67.2,336.0,347
085654,GIMNASIO CAMPESTRE BETH-SHALOM,BOGOTÁ D.C.,2024,35,65.0,67.0,61.0,62.0,76.0,7.8,64.7,323.5,639
085654,GIMNASIO CAMPESTRE BETH-SHALOM,BOGOTÁ D.C.,2025,48,69.0,68.0,64.0,66.0,78.0,7.8,67.6,338.0,410
020628,COL DEL ROSARIO DE SANTO DOMINGO,BOGOTÁ D.C.,2020,48,69.0,70.0,69.0,65.0,71.0,8.0,68.5,342.5,179
020628,COL DEL ROSARIO DE SANTO DOMINGO,BOGOTÁ D.C.,2021,40,67.0,68.0,65.0,65.0,75.0,9.8,66.9,334.5,293
020628,COL DEL ROSARIO DE SANTO DOMINGO,BOGOTÁ D.C.,2022,40,69.0,70.0,66.0,64.0,77.0,7.2,68.0,340.0,268
020628,COL DEL ROSARIO DE SANTO DOMINGO,BOGOTÁ D.C.,2023,27,70.0,70.0,66.0,64.0,76.0,9.8,68.2,341.0,269
020628,COL DEL ROSARIO DE SANTO DOMINGO,BOGOTÁ D.C.,2024,22,70.0,72.0,67.0,68.0,82.0,7.2,70.2,351.0,164
020628,COL DEL ROSARIO DE SANTO DOMINGO,BOGOTÁ D.C.,2025,29,69.0,71.0,66.0,66.0,79.0,5.8,68.8,344.0,299
714188,FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,74,60.0,63.0,58.0,58.0,67.0,9.8,60.3,301.5,918
714188,FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,64,63.0,62.0,59.0,59.0,74.0,8.6,61.8,309.0,730
714188,FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,60,66.0,65.0,63.0,61.0,76.0,8.8,64.7,323.5,513
714188,FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,66,65.0,65.0,63.0,61.0,79.0,8.4,64.7,323.5,597
714188,FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,65,62.0,64.0,60.0,61.0,78.0,9.0,63.0,315.0,865
714188,FUNDACION COLEGIO EMILIO VALENZUELA - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,66,67.0,66.0,61.0,66.0,78.0,8.2,66.0,330.0,564
055988,COL LOS NOGALES,BOGOTÁ D.C.,2020,1,58.0,71.0,75.0,62.0,100.0,0.0,69.1,345.5,143
055988,COL LOS NOGALES,BOGOTÁ D.C.,2020,60,70.0,76.0,69.0,69.0,89.0,7.4,72.4,362.0,41
055988,COL LOS NOGALES,BOGOTÁ D.C.,2021,65,71.0,77.0,70.0,71.0,87.0,7.2,73.4,367.0,26
055988,COL LOS NOGALES,BOGOTÁ D.C.,2022,74,71.0,74.0,69.0,69.0,85.0,6.8,71.8,359.0,65
055988,COL LOS NOGALES,BOGOTÁ D.C.,2023,65,70.0,76.0,68.0,68.0,87.0,7.4,71.8,359.0,73
055988,COL LOS NOGALES,BOGOTÁ D.C.,2024,62,70.0,77.0,68.0,68.0,89.0,7.4,72.2,361.0,73
055988,COL LOS NOGALES,BOGOTÁ D.C.,2025,69,69.0,75.0,66.0,66.0,87.0,8.0,70.4,352.0,169
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2020,2,64.0,69.0,62.0,63.0,71.0,6.0,65.0,325.0,393
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2020,48,65.0,67.0,64.0,62.0,83.0,7.4,65.9,329.5,335
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2021,80,68.0,69.0,66.0,64.0,81.0,8.8,67.8,339.0,246
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2022,69,67.0,68.0,64.0,64.0,81.0,8.2,66.9,334.5,351
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2023,68,67.0,69.0,64.0,64.0,81.0,7.2,67.2,336.0,347
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2024,51,68.0,69.0,68.0,66.0,83.0,8.8,68.9,344.5,256
034306,COLEGIO COLOMBO GALES,BOGOTÁ D.C.,2025,68,67.0,70.0,65.0,66.0,82.0,8.0,68.2,341.0,361
029231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,BOGOTÁ D.C.,2020,29,67.0,70.0,66.0,65.0,77.0,7.0,67.8,339.0,214
029231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,BOGOTÁ D.C.,2021,40,69.0,73.0,70.0,67.0,81.0,7.0,70.6,353.0,108
029231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,BOGOTÁ D.C.,2022,42,68.0,70.0,66.0,66.0,81.0,9.2,68.5,342.5,247
029231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,BOGOTÁ D.C.,2023,45,69.0,70.0,66.0,65.0,79.0,8.8,68.4,342.0,254
029231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,BOGOTÁ D.C.,2024,44,69.0,69.0,66.0,65.0,80.0,8.0,68.2,341.0,298
029231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,BOGOTÁ D.C.,2025,48,68.0,72.0,68.0,66.0,82.0,9.2,69.5,347.5,244
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2020,2,61.0,71.0,72.0,61.0,74.0,2.2,66.8,334.0,279
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2020,74,69.0,69.0,67.0,65.0,81.0,8.6,68.5,342.5,179
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2021,76,70.0,68.0,69.0,64.0,80.0,8.2,68.7,343.5,198
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2022,79,70.0,68.0,68.0,65.0,80.0,7.6,68.7,343.5,231
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2023,98,68.0,69.0,65.0,64.0,79.0,8.2,67.5,337.5,326
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2024,65,71.0,72.0,68.0,66.0,82.0,7.6,70.2,351.0,164
019422,COL ITALIANO LEONARDO DA VINCI,BOGOTÁ D.C.,2025,87,68.0,73.0,66.0,66.0,83.0,7.8,69.4,347.0,244
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2020,2,63.0,72.0,69.0,66.0,75.0,4.6,68.1,340.5,199
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2020,70,69.0,74.0,69.0,69.0,85.0,7.6,71.4,357.0,68
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2021,55,72.0,77.0,73.0,70.0,88.0,8.4,74.2,371.0,18
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2022,64,71.0,74.0,68.0,69.0,85.0,6.4,71.6,358.0,71
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2023,63,71.0,72.0,68.0,69.0,85.0,7.4,71.2,356.0,94
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2024,54,73.0,74.0,69.0,68.0,86.0,6.2,72.2,361.0,73
019489,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,BOGOTÁ D.C.,2025,56,68.0,70.0,66.0,66.0,84.0,7.6,68.8,344.0,299
019406,COLEGIO HELVETIA,BOGOTÁ D.C.,2020,29,70.0,69.0,65.0,65.0,81.0,8.2,68.3,341.5,191
019406,COLEGIO HELVETIA,BOGOTÁ D.C.,2021,39,69.0,74.0,70.0,67.0,85.0,7.6,71.2,356.0,85
019406,COLEGIO HELVETIA,BOGOTÁ D.C.,2022,39,71.0,71.0,68.0,67.0,81.0,7.6,70.2,351.0,132
019406,COLEGIO HELVETIA,BOGOTÁ D.C.,2023,37,69.0,72.0,67.0,65.0,85.0,8.2,69.5,347.5,196
019406,COLEGIO HELVETIA,BOGOTÁ D.C.,2024,40,68.0,72.0,66.0,65.0,82.0,8.2,68.8,344.0,256
019406,COLEGIO HELVETIA,BOGOTÁ D.C.,2025,34,69.0,71.0,65.0,66.0,81.0,6.8,68.8,344.0,299
019786,COLEGIO ALVERNIA BILINGÜE,BOGOTÁ D.C.,2020,55,64.0,64.0,62.0,60.0,68.0,8.2,62.9,314.5,599
019786,COLEGIO ALVERNIA BILINGÜE,BOGOTÁ D.C.,2021,41,67.0,67.0,66.0,64.0,76.0,8.0,66.8,334.0,293
019786,COLEGIO ALVERNIA BILINGÜE,BOGOTÁ D.C.,2022,42,66.0,62.0,61.0,60.0,72.0,9.6,63.0,315.0,706
019786,COLEGIO ALVERNIA BILINGÜE,BOGOTÁ D.C.,2023,32,65.0,63.0,63.0,61.0,75.0,8.4,63.9,319.5,669
019786,COLEGIO ALVERNIA BILINGÜE,BOGOTÁ D.C.,2024,28,62.0,61.0,60.0,60.0,72.0,11.2,61.6,308.0,1105
019786,COLEGIO ALVERNIA BILINGÜE,BOGOTÁ D.C.,2025,18,68.0,68.0,64.0,65.0,81.0,8.4,67.4,337.0,426
039628,INSTITUTO CEMODEN,BOGOTÁ D.C.,2020,27,66.0,65.0,61.0,60.0,57.0,8.6,62.5,312.5,647
039628,INSTITUTO CEMODEN,BOGOTÁ D.C.,2021,26,65.0,64.0,64.0,62.0,68.0,6.8,64.1,320.5,491
039628,INSTITUTO CEMODEN,BOGOTÁ D.C.,2022,33,65.0,64.0,62.0,60.0,67.0,9.6,63.1,315.5,706
039628,INSTITUTO CEMODEN,BOGOTÁ D.C.,2023,28,66.0,65.0,65.0,63.0,68.0,7.0,65.0,325.0,557
039628,INSTITUTO CEMODEN,BOGOTÁ D.C.,2024,33,67.0,67.0,63.0,64.0,71.0,9.0,65.7,328.5,540
039628,INSTITUTO CEMODEN,BOGOTÁ D.C.,2025,37,67.0,68.0,64.0,65.0,69.0,8.0,66.2,331.0,532
052027,COLEGIO SANTO DOMINGO BILINGÜE,BOGOTÁ D.C.,2020,52,64.0,66.0,63.0,63.0,64.0,7.6,64.0,320.0,475
052027,COLEGIO SANTO DOMINGO BILINGÜE,BOGOTÁ D.C.,2021,62,67.0,67.0,62.0,62.0,71.0,8.4,65.0,325.0,421
052027,COLEGIO SANTO DOMINGO BILINGÜE,BOGOTÁ D.C.,2022,78,67.0,68.0,63.0,63.0,72.0,7.0,65.8,329.0,433
